,QUERY_ABOUT,LEMMATIZED_TOKEN,GROUP_SPECIFIC_TOKEN_PROBABILITY,GROUP_SPECIFIC_TOKEN_PERCENTAGE
9568,Weather Tracking and Alerts,acre,5.38350762439267e-05,0.005383507624393
9571,Weather Tracking and Alerts,actress,5.38350762439267e-05,0.005383507624393
9600,Weather Tracking and Alerts,alarm,5.38350762439267e-05,0.005383507624393
9609,Weather Tracking and Alerts,alex,5.38350762439267e-05,0.005383507624393
9616,Weather Tracking and Alerts,alpine,5.38350762439267e-05,0.005383507624393
9629,Weather Tracking and Alerts,ana,5.38350762439267e-05,0.005383507624393
9661,Weather Tracking and Alerts,argon,5.38350762439267e-05,0.005383507624393
9676,Weather Tracking and Alerts,ashland,5.38350762439267e-05,0.005383507624393
9677,Weather Tracking and Alerts,asia,5.38350762439267e-05,0.005383507624393
9679,Weather Tracking and Alerts,asphalt,5.38350762439267e-05,0.005383507624393
9680,Weather Tracking and Alerts,assistance,5.38350762439267e-05,0.005383507624393
9690,Weather Tracking and Alerts,atlas,5.38350762439267e-05,0.005383507624393
9699,Weather Tracking and Alerts,australian,5.38350762439267e-05,0.005383507624393
9700,Weather Tracking and Alerts,austria,5.38350762439267e-05,0.005383507624393
9705,Weather Tracking and Alerts,automotive,5.38350762439267e-05,0.005383507624393
9716,Weather Tracking and Alerts,bady,5.38350762439267e-05,0.005383507624393
9723,Weather Tracking and Alerts,baking,5.38350762439267e-05,0.005383507624393
9730,Weather Tracking and Alerts,banjo,5.38350762439267e-05,0.005383507624393
9739,Weather Tracking and Alerts,barnstorm,5.38350762439267e-05,0.005383507624393
9754,Weather Tracking and Alerts,bead,5.38350762439267e-05,0.005383507624393
9755,Weather Tracking and Alerts,bean,5.38350762439267e-05,0.005383507624393
9770,Weather Tracking and Alerts,below,5.38350762439267e-05,0.005383507624393
9782,Weather Tracking and Alerts,betty,5.38350762439267e-05,0.005383507624393
9791,Weather Tracking and Alerts,binding,5.38350762439267e-05,0.005383507624393
9798,Weather Tracking and Alerts,bitch,5.38350762439267e-05,0.005383507624393
9817,Weather Tracking and Alerts,boarding,5.38350762439267e-05,0.005383507624393
9821,Weather Tracking and Alerts,boca,5.38350762439267e-05,0.005383507624393
9822,Weather Tracking and Alerts,bodega,5.38350762439267e-05,0.005383507624393
9827,Weather Tracking and Alerts,bolt,5.38350762439267e-05,0.005383507624393
9838,Weather Tracking and Alerts,bound,5.38350762439267e-05,0.005383507624393
9846,Weather Tracking and Alerts,bradenton,5.38350762439267e-05,0.005383507624393
9848,Weather Tracking and Alerts,brainstorming,5.38350762439267e-05,0.005383507624393
9853,Weather Tracking and Alerts,brazil,5.38350762439267e-05,0.005383507624393
9864,Weather Tracking and Alerts,british,5.38350762439267e-05,0.005383507624393
9865,Weather Tracking and Alerts,brittany,5.38350762439267e-05,0.005383507624393
9870,Weather Tracking and Alerts,brother,5.38350762439267e-05,0.005383507624393
9874,Weather Tracking and Alerts,bryan,5.38350762439267e-05,0.005383507624393
9897,Weather Tracking and Alerts,business,5.38350762439267e-05,0.005383507624393
9904,Weather Tracking and Alerts,cab,5.38350762439267e-05,0.005383507624393
9906,Weather Tracking and Alerts,cabos,5.38350762439267e-05,0.005383507624393
9907,Weather Tracking and Alerts,cadillac,5.38350762439267e-05,0.005383507624393
9910,Weather Tracking and Alerts,cajon,5.38350762439267e-05,0.005383507624393
9918,Weather Tracking and Alerts,called,5.38350762439267e-05,0.005383507624393
9923,Weather Tracking and Alerts,camera,5.38350762439267e-05,0.005383507624393
9937,Weather Tracking and Alerts,canvas,5.38350762439267e-05,0.005383507624393
9944,Weather Tracking and Alerts,caramel,5.38350762439267e-05,0.005383507624393
9948,Weather Tracking and Alerts,card,5.38350762439267e-05,0.005383507624393
9952,Weather Tracking and Alerts,carl,5.38350762439267e-05,0.005383507624393
9957,Weather Tracking and Alerts,carol,5.38350762439267e-05,0.005383507624393
9964,Weather Tracking and Alerts,carter,5.38350762439267e-05,0.005383507624393
9972,Weather Tracking and Alerts,catalina,5.38350762439267e-05,0.005383507624393
9976,Weather Tracking and Alerts,category,5.38350762439267e-05,0.005383507624393
9981,Weather Tracking and Alerts,cavalier,5.38350762439267e-05,0.005383507624393
9983,Weather Tracking and Alerts,cavy,5.38350762439267e-05,0.005383507624393
9996,Weather Tracking and Alerts,cfa,5.38350762439267e-05,0.005383507624393
10000,Weather Tracking and Alerts,chamber,5.38350762439267e-05,0.005383507624393
10001,Weather Tracking and Alerts,champ,5.38350762439267e-05,0.005383507624393
10011,Weather Tracking and Alerts,character,5.38350762439267e-05,0.005383507624393
10014,Weather Tracking and Alerts,charlie,5.38350762439267e-05,0.005383507624393
10021,Weather Tracking and Alerts,chattanooga,5.38350762439267e-05,0.005383507624393
10027,Weather Tracking and Alerts,cheerleading,5.38350762439267e-05,0.005383507624393
10032,Weather Tracking and Alerts,chesapeake,5.38350762439267e-05,0.005383507624393
10036,Weather Tracking and Alerts,cheyenne,5.38350762439267e-05,0.005383507624393
10046,Weather Tracking and Alerts,chip,5.38350762439267e-05,0.005383507624393
10053,Weather Tracking and Alerts,christmas,5.38350762439267e-05,0.005383507624393
10057,Weather Tracking and Alerts,cinderella,5.38350762439267e-05,0.005383507624393
10061,Weather Tracking and Alerts,clammy,5.38350762439267e-05,0.005383507624393
10067,Weather Tracking and Alerts,clean,5.38350762439267e-05,0.005383507624393
10071,Weather Tracking and Alerts,clearance,5.38350762439267e-05,0.005383507624393
10072,Weather Tracking and Alerts,clearwater,5.38350762439267e-05,0.005383507624393
10082,Weather Tracking and Alerts,closing,5.38350762439267e-05,0.005383507624393
10089,Weather Tracking and Alerts,cnncom,5.38350762439267e-05,0.005383507624393
10104,Weather Tracking and Alerts,colders,5.38350762439267e-05,0.005383507624393
10108,Weather Tracking and Alerts,coldness,5.38350762439267e-05,0.005383507624393
10143,Weather Tracking and Alerts,como,5.38350762439267e-05,0.005383507624393
10161,Weather Tracking and Alerts,constant,5.38350762439267e-05,0.005383507624393
10166,Weather Tracking and Alerts,controller,5.38350762439267e-05,0.005383507624393
10170,Weather Tracking and Alerts,convertible,5.38350762439267e-05,0.005383507624393
10173,Weather Tracking and Alerts,cook,5.38350762439267e-05,0.005383507624393
10181,Weather Tracking and Alerts,coral,5.38350762439267e-05,0.005383507624393
10183,Weather Tracking and Alerts,corona,5.38350762439267e-05,0.005383507624393
10185,Weather Tracking and Alerts,corporation,5.38350762439267e-05,0.005383507624393
10191,Weather Tracking and Alerts,costume,5.38350762439267e-05,0.005383507624393
10194,Weather Tracking and Alerts,could,5.38350762439267e-05,0.005383507624393
10201,Weather Tracking and Alerts,course,5.38350762439267e-05,0.005383507624393
10203,Weather Tracking and Alerts,covering,5.38350762439267e-05,0.005383507624393
10214,Weather Tracking and Alerts,critical,5.38350762439267e-05,0.005383507624393
10215,Weather Tracking and Alerts,criticism,5.38350762439267e-05,0.005383507624393
10224,Weather Tracking and Alerts,crystal,5.38350762439267e-05,0.005383507624393
10228,Weather Tracking and Alerts,cup,5.38350762439267e-05,0.005383507624393
10232,Weather Tracking and Alerts,customer,5.38350762439267e-05,0.005383507624393
10237,Weather Tracking and Alerts,dade,5.38350762439267e-05,0.005383507624393
10242,Weather Tracking and Alerts,dam,5.38350762439267e-05,0.005383507624393
10244,Weather Tracking and Alerts,dana,5.38350762439267e-05,0.005383507624393
10254,Weather Tracking and Alerts,davenport,5.38350762439267e-05,0.005383507624393
10264,Weather Tracking and Alerts,dead,5.38350762439267e-05,0.005383507624393
10272,Weather Tracking and Alerts,decorating,5.38350762439267e-05,0.005383507624393
10275,Weather Tracking and Alerts,deer,5.38350762439267e-05,0.005383507624393
10284,Weather Tracking and Alerts,delay,5.38350762439267e-05,0.005383507624393
10288,Weather Tracking and Alerts,density,5.38350762439267e-05,0.005383507624393
10290,Weather Tracking and Alerts,denton,5.38350762439267e-05,0.005383507624393
10293,Weather Tracking and Alerts,depot,5.38350762439267e-05,0.005383507624393
10295,Weather Tracking and Alerts,derby,5.38350762439267e-05,0.005383507624393
10304,Weather Tracking and Alerts,development,5.38350762439267e-05,0.005383507624393
10307,Weather Tracking and Alerts,dew,5.38350762439267e-05,0.005383507624393
10320,Weather Tracking and Alerts,dinner,5.38350762439267e-05,0.005383507624393
10326,Weather Tracking and Alerts,dirty,5.38350762439267e-05,0.005383507624393
10329,Weather Tracking and Alerts,discount,5.38350762439267e-05,0.005383507624393
10332,Weather Tracking and Alerts,disneyworld,5.38350762439267e-05,0.005383507624393
10346,Weather Tracking and Alerts,dopler,5.38350762439267e-05,0.005383507624393
10353,Weather Tracking and Alerts,downunder,5.38350762439267e-05,0.005383507624393
10362,Weather Tracking and Alerts,drink,5.38350762439267e-05,0.005383507624393
10363,Weather Tracking and Alerts,drinking,5.38350762439267e-05,0.005383507624393
10369,Weather Tracking and Alerts,dubai,5.38350762439267e-05,0.005383507624393
10386,Weather Tracking and Alerts,early,5.38350762439267e-05,0.005383507624393
10395,Weather Tracking and Alerts,economy,5.38350762439267e-05,0.005383507624393
10398,Weather Tracking and Alerts,education,5.38350762439267e-05,0.005383507624393
10400,Weather Tracking and Alerts,egg,5.38350762439267e-05,0.005383507624393
10401,Weather Tracking and Alerts,egypt,5.38350762439267e-05,0.005383507624393
10403,Weather Tracking and Alerts,electric,5.38350762439267e-05,0.005383507624393
10407,Weather Tracking and Alerts,elgin,5.38350762439267e-05,0.005383507624393
10414,Weather Tracking and Alerts,emily,5.38350762439267e-05,0.005383507624393
10415,Weather Tracking and Alerts,eminem,5.38350762439267e-05,0.005383507624393
10418,Weather Tracking and Alerts,employment,5.38350762439267e-05,0.005383507624393
10436,Weather Tracking and Alerts,eureka,5.38350762439267e-05,0.005383507624393
10444,Weather Tracking and Alerts,ever,5.38350762439267e-05,0.005383507624393
10456,Weather Tracking and Alerts,fabric,5.38350762439267e-05,0.005383507624393
10460,Weather Tracking and Alerts,factor,5.38350762439267e-05,0.005383507624393
10462,Weather Tracking and Alerts,fair,5.38350762439267e-05,0.005383507624393
10463,Weather Tracking and Alerts,fairlane,5.38350762439267e-05,0.005383507624393
10475,Weather Tracking and Alerts,faster,5.38350762439267e-05,0.005383507624393
10476,Weather Tracking and Alerts,faucet,5.38350762439267e-05,0.005383507624393
10478,Weather Tracking and Alerts,fayetteville,5.38350762439267e-05,0.005383507624393
10480,Weather Tracking and Alerts,feb,5.38350762439267e-05,0.005383507624393
10482,Weather Tracking and Alerts,federal,5.38350762439267e-05,0.005383507624393
10509,Weather Tracking and Alerts,fitzgerald,5.38350762439267e-05,0.005383507624393
10516,Weather Tracking and Alerts,flake,5.38350762439267e-05,0.005383507624393
10519,Weather Tracking and Alerts,flatware,5.38350762439267e-05,0.005383507624393
10522,Weather Tracking and Alerts,fleetwood,5.38350762439267e-05,0.005383507624393
10525,Weather Tracking and Alerts,floor,5.38350762439267e-05,0.005383507624393
10535,Weather Tracking and Alerts,flweather,5.38350762439267e-05,0.005383507624393
10536,Weather Tracking and Alerts,fly,5.38350762439267e-05,0.005383507624393
10537,Weather Tracking and Alerts,flying,5.38350762439267e-05,0.005383507624393
10565,Weather Tracking and Alerts,forcasts,5.38350762439267e-05,0.005383507624393
10576,Weather Tracking and Alerts,formation,5.38350762439267e-05,0.005383507624393
10612,Weather Tracking and Alerts,fudge,5.38350762439267e-05,0.005383507624393
10621,Weather Tracking and Alerts,gage,5.38350762439267e-05,0.005383507624393
10622,Weather Tracking and Alerts,gail,5.38350762439267e-05,0.005383507624393
10641,Weather Tracking and Alerts,general,5.38350762439267e-05,0.005383507624393
10645,Weather Tracking and Alerts,geography,5.38350762439267e-05,0.005383507624393
10651,Weather Tracking and Alerts,getting,5.38350762439267e-05,0.005383507624393
10652,Weather Tracking and Alerts,ghana,5.38350762439267e-05,0.005383507624393
10662,Weather Tracking and Alerts,going,5.38350762439267e-05,0.005383507624393
10665,Weather Tracking and Alerts,goldfish,5.38350762439267e-05,0.005383507624393
10675,Weather Tracking and Alerts,gps,5.38350762439267e-05,0.005383507624393
10689,Weather Tracking and Alerts,greek,5.38350762439267e-05,0.005383507624393
10694,Weather Tracking and Alerts,grey,5.38350762439267e-05,0.005383507624393
10700,Weather Tracking and Alerts,guadalajara,5.38350762439267e-05,0.005383507624393
10711,Weather Tracking and Alerts,habitat,5.38350762439267e-05,0.005383507624393
10719,Weather Tracking and Alerts,haileys,5.38350762439267e-05,0.005383507624393
10727,Weather Tracking and Alerts,hall,5.38350762439267e-05,0.005383507624393
10733,Weather Tracking and Alerts,handle,5.38350762439267e-05,0.005383507624393
10736,Weather Tracking and Alerts,harbour,5.38350762439267e-05,0.005383507624393
10752,Weather Tracking and Alerts,headache,5.38350762439267e-05,0.005383507624393
10753,Weather Tracking and Alerts,health,5.38350762439267e-05,0.005383507624393
10757,Weather Tracking and Alerts,hearted,5.38350762439267e-05,0.005383507624393
10765,Weather Tracking and Alerts,helmet,5.38350762439267e-05,0.005383507624393
10775,Weather Tracking and Alerts,hilary,5.38350762439267e-05,0.005383507624393
10777,Weather Tracking and Alerts,hilo,5.38350762439267e-05,0.005383507624393
10796,Weather Tracking and Alerts,honduras,5.38350762439267e-05,0.005383507624393
10817,Weather Tracking and Alerts,huntsville,5.38350762439267e-05,0.005383507624393
10819,Weather Tracking and Alerts,hustle,5.38350762439267e-05,0.005383507624393
10826,Weather Tracking and Alerts,iceland,5.38350762439267e-05,0.005383507624393
10840,Weather Tracking and Alerts,incubation,5.38350762439267e-05,0.005383507624393
10846,Weather Tracking and Alerts,indoor,5.38350762439267e-05,0.005383507624393
10849,Weather Tracking and Alerts,indy,5.38350762439267e-05,0.005383507624393
10855,Weather Tracking and Alerts,inlet,5.38350762439267e-05,0.005383507624393
10865,Weather Tracking and Alerts,interest,5.38350762439267e-05,0.005383507624393
10880,Weather Tracking and Alerts,isd,5.38350762439267e-05,0.005383507624393
10889,Weather Tracking and Alerts,item,5.38350762439267e-05,0.005383507624393
10910,Weather Tracking and Alerts,jean,5.38350762439267e-05,0.005383507624393
10917,Weather Tracking and Alerts,jet,5.38350762439267e-05,0.005383507624393
10918,Weather Tracking and Alerts,jetta,5.38350762439267e-05,0.005383507624393
10939,Weather Tracking and Alerts,juneau,5.38350762439267e-05,0.005383507624393
10945,Weather Tracking and Alerts,katherine,5.38350762439267e-05,0.005383507624393
10954,Weather Tracking and Alerts,kennedy,5.38350762439267e-05,0.005383507624393
10958,Weather Tracking and Alerts,kevin,5.38350762439267e-05,0.005383507624393
10968,Weather Tracking and Alerts,kingdom,5.38350762439267e-05,0.005383507624393
10979,Weather Tracking and Alerts,kona,5.38350762439267e-05,0.005383507624393
10986,Weather Tracking and Alerts,kyle,5.38350762439267e-05,0.005383507624393
10994,Weather Tracking and Alerts,lakeland,5.38350762439267e-05,0.005383507624393
11000,Weather Tracking and Alerts,landfall,5.38350762439267e-05,0.005383507624393
11005,Weather Tracking and Alerts,lansing,5.38350762439267e-05,0.005383507624393
11027,Weather Tracking and Alerts,league,5.38350762439267e-05,0.005383507624393
11034,Weather Tracking and Alerts,left,5.38350762439267e-05,0.005383507624393
11036,Weather Tracking and Alerts,legal,5.38350762439267e-05,0.005383507624393
11045,Weather Tracking and Alerts,let,5.38350762439267e-05,0.005383507624393
11064,Weather Tracking and Alerts,liquid,5.38350762439267e-05,0.005383507624393
11068,Weather Tracking and Alerts,listing,5.38350762439267e-05,0.005383507624393
11069,Weather Tracking and Alerts,literary,5.38350762439267e-05,0.005383507624393
11085,Weather Tracking and Alerts,longrange,5.38350762439267e-05,0.005383507624393
11087,Weather Tracking and Alerts,looking,5.38350762439267e-05,0.005383507624393
11088,Weather Tracking and Alerts,loop,5.38350762439267e-05,0.005383507624393
11092,Weather Tracking and Alerts,loss,5.38350762439267e-05,0.005383507624393
11101,Weather Tracking and Alerts,lowest,5.38350762439267e-05,0.005383507624393
11104,Weather Tracking and Alerts,lucas,5.38350762439267e-05,0.005383507624393
11108,Weather Tracking and Alerts,lure,5.38350762439267e-05,0.005383507624393
11115,Weather Tracking and Alerts,madagascar,5.38350762439267e-05,0.005383507624393
11117,Weather Tracking and Alerts,madison,5.38350762439267e-05,0.005383507624393
11122,Weather Tracking and Alerts,mai,5.38350762439267e-05,0.005383507624393
11123,Weather Tracking and Alerts,mail,5.38350762439267e-05,0.005383507624393
11133,Weather Tracking and Alerts,male,5.38350762439267e-05,0.005383507624393
11145,Weather Tracking and Alerts,marathon,5.38350762439267e-05,0.005383507624393
11154,Weather Tracking and Alerts,marion,5.38350762439267e-05,0.005383507624393
11155,Weather Tracking and Alerts,mark,5.38350762439267e-05,0.005383507624393
11159,Weather Tracking and Alerts,marthas,5.38350762439267e-05,0.005383507624393
11165,Weather Tracking and Alerts,mason,5.38350762439267e-05,0.005383507624393
11173,Weather Tracking and Alerts,mathematics,5.38350762439267e-05,0.005383507624393
11179,Weather Tracking and Alerts,mazatlan,5.38350762439267e-05,0.005383507624393
11184,Weather Tracking and Alerts,measurement,5.38350762439267e-05,0.005383507624393
11187,Weather Tracking and Alerts,medford,5.38350762439267e-05,0.005383507624393
11192,Weather Tracking and Alerts,medium,5.38350762439267e-05,0.005383507624393
11197,Weather Tracking and Alerts,memory,5.38350762439267e-05,0.005383507624393
11203,Weather Tracking and Alerts,mercury,5.38350762439267e-05,0.005383507624393
11206,Weather Tracking and Alerts,mesa,5.38350762439267e-05,0.005383507624393
11212,Weather Tracking and Alerts,mexican,5.38350762439267e-05,0.005383507624393
11222,Weather Tracking and Alerts,mike,5.38350762439267e-05,0.005383507624393
11225,Weather Tracking and Alerts,military,5.38350762439267e-05,0.005383507624393
11228,Weather Tracking and Alerts,millsboro,5.38350762439267e-05,0.005383507624393
11233,Weather Tracking and Alerts,mini,5.38350762439267e-05,0.005383507624393
11244,Weather Tracking and Alerts,mocha,5.38350762439267e-05,0.005383507624393
11251,Weather Tracking and Alerts,monitor,5.38350762439267e-05,0.005383507624393
11253,Weather Tracking and Alerts,monroe,5.38350762439267e-05,0.005383507624393
11265,Weather Tracking and Alerts,morrison,5.38350762439267e-05,0.005383507624393
11268,Weather Tracking and Alerts,mortgage,5.38350762439267e-05,0.005383507624393
11277,Weather Tracking and Alerts,mouth,5.38350762439267e-05,0.005383507624393
11278,Weather Tracking and Alerts,move,5.38350762439267e-05,0.005383507624393
11289,Weather Tracking and Alerts,muscle,5.38350762439267e-05,0.005383507624393
11295,Weather Tracking and Alerts,myth,5.38350762439267e-05,0.005383507624393
11296,Weather Tracking and Alerts,nairobi,5.38350762439267e-05,0.005383507624393
11299,Weather Tracking and Alerts,nantucket,5.38350762439267e-05,0.005383507624393
11300,Weather Tracking and Alerts,napa,5.38350762439267e-05,0.005383507624393
11302,Weather Tracking and Alerts,nasa,5.38350762439267e-05,0.005383507624393
11320,Weather Tracking and Alerts,neptune,5.38350762439267e-05,0.005383507624393
11353,Weather Tracking and Alerts,norwalk,5.38350762439267e-05,0.005383507624393
11355,Weather Tracking and Alerts,norwegian,5.38350762439267e-05,0.005383507624393
11362,Weather Tracking and Alerts,novel,5.38350762439267e-05,0.005383507624393
11368,Weather Tracking and Alerts,numb,5.38350762439267e-05,0.005383507624393
11373,Weather Tracking and Alerts,nw,5.38350762439267e-05,0.005383507624393
11380,Weather Tracking and Alerts,occur,5.38350762439267e-05,0.005383507624393
11394,Weather Tracking and Alerts,olive,5.38350762439267e-05,0.005383507624393
11401,Weather Tracking and Alerts,only,5.38350762439267e-05,0.005383507624393
11404,Weather Tracking and Alerts,operating,5.38350762439267e-05,0.005383507624393
11427,Weather Tracking and Alerts,package,5.38350762439267e-05,0.005383507624393
11431,Weather Tracking and Alerts,paint,5.38350762439267e-05,0.005383507624393
11454,Weather Tracking and Alerts,patrick,5.38350762439267e-05,0.005383507624393
11462,Weather Tracking and Alerts,peak,5.38350762439267e-05,0.005383507624393
11465,Weather Tracking and Alerts,penn,5.38350762439267e-05,0.005383507624393
11477,Weather Tracking and Alerts,pet,5.38350762439267e-05,0.005383507624393
11483,Weather Tracking and Alerts,phoebe,5.38350762439267e-05,0.005383507624393
11516,Weather Tracking and Alerts,playground,5.38350762439267e-05,0.005383507624393
11517,Weather Tracking and Alerts,playing,5.38350762439267e-05,0.005383507624393
11523,Weather Tracking and Alerts,plum,5.38350762439267e-05,0.005383507624393
11524,Weather Tracking and Alerts,plumbing,5.38350762439267e-05,0.005383507624393
11525,Weather Tracking and Alerts,plus,5.38350762439267e-05,0.005383507624393
11534,Weather Tracking and Alerts,police,5.38350762439267e-05,0.005383507624393
11537,Weather Tracking and Alerts,pollen,5.38350762439267e-05,0.005383507624393
11578,Weather Tracking and Alerts,production,5.38350762439267e-05,0.005383507624393
11583,Weather Tracking and Alerts,proper,5.38350762439267e-05,0.005383507624393
11604,Weather Tracking and Alerts,quinta,5.38350762439267e-05,0.005383507624393
11619,Weather Tracking and Alerts,rainbowkids,5.38350762439267e-05,0.005383507624393
11629,Weather Tracking and Alerts,raines,5.38350762439267e-05,0.005383507624393
11630,Weather Tracking and Alerts,rainey,5.38350762439267e-05,0.005383507624393
11643,Weather Tracking and Alerts,rainsticks,5.38350762439267e-05,0.005383507624393
11645,Weather Tracking and Alerts,rainwater,5.38350762439267e-05,0.005383507624393
11648,Weather Tracking and Alerts,rally,5.38350762439267e-05,0.005383507624393
11664,Weather Tracking and Alerts,really,5.38350762439267e-05,0.005383507624393
11667,Weather Tracking and Alerts,receipes,5.38350762439267e-05,0.005383507624393
11671,Weather Tracking and Alerts,recorded,5.38350762439267e-05,0.005383507624393
11676,Weather Tracking and Alerts,reef,5.38350762439267e-05,0.005383507624393
11686,Weather Tracking and Alerts,related,5.38350762439267e-05,0.005383507624393
11689,Weather Tracking and Alerts,relocation,5.38350762439267e-05,0.005383507624393
11691,Weather Tracking and Alerts,remix,5.38350762439267e-05,0.005383507624393
11692,Weather Tracking and Alerts,removal,5.38350762439267e-05,0.005383507624393
11693,Weather Tracking and Alerts,remove,5.38350762439267e-05,0.005383507624393
11708,Weather Tracking and Alerts,response,5.38350762439267e-05,0.005383507624393
11721,Weather Tracking and Alerts,rider,5.38350762439267e-05,0.005383507624393
11732,Weather Tracking and Alerts,rising,5.38350762439267e-05,0.005383507624393
11738,Weather Tracking and Alerts,riviera,5.38350762439267e-05,0.005383507624393
11741,Weather Tracking and Alerts,roast,5.38350762439267e-05,0.005383507624393
11750,Weather Tracking and Alerts,rolex,5.38350762439267e-05,0.005383507624393
11752,Weather Tracking and Alerts,roller,5.38350762439267e-05,0.005383507624393
11760,Weather Tracking and Alerts,root,5.38350762439267e-05,0.005383507624393
11764,Weather Tracking and Alerts,rot,5.38350762439267e-05,0.005383507624393
11766,Weather Tracking and Alerts,rouge,5.38350762439267e-05,0.005383507624393
11770,Weather Tracking and Alerts,running,5.38350762439267e-05,0.005383507624393
11781,Weather Tracking and Alerts,salimpour,5.38350762439267e-05,0.005383507624393
11796,Weather Tracking and Alerts,santiago,5.38350762439267e-05,0.005383507624393
11802,Weather Tracking and Alerts,sat,5.38350762439267e-05,0.005383507624393
11803,Weather Tracking and Alerts,satelite,5.38350762439267e-05,0.005383507624393
11824,Weather Tracking and Alerts,scout,5.38350762439267e-05,0.005383507624393
11836,Weather Tracking and Alerts,seasonal,5.38350762439267e-05,0.005383507624393
11847,Weather Tracking and Alerts,seen,5.38350762439267e-05,0.005383507624393
11850,Weather Tracking and Alerts,seminole,5.38350762439267e-05,0.005383507624393
11866,Weather Tracking and Alerts,shadow,5.38350762439267e-05,0.005383507624393
11868,Weather Tracking and Alerts,shark,5.38350762439267e-05,0.005383507624393
11875,Weather Tracking and Alerts,shes,5.38350762439267e-05,0.005383507624393
11893,Weather Tracking and Alerts,sicily,5.38350762439267e-05,0.005383507624393
11894,Weather Tracking and Alerts,sick,5.38350762439267e-05,0.005383507624393
11917,Weather Tracking and Alerts,slp,5.38350762439267e-05,0.005383507624393
11919,Weather Tracking and Alerts,smith,5.38350762439267e-05,0.005383507624393
11944,Weather Tracking and Alerts,snowe,5.38350762439267e-05,0.005383507624393
11962,Weather Tracking and Alerts,snowsummit,5.38350762439267e-05,0.005383507624393
11970,Weather Tracking and Alerts,softball,5.38350762439267e-05,0.005383507624393
11972,Weather Tracking and Alerts,soil,5.38350762439267e-05,0.005383507624393
11974,Weather Tracking and Alerts,sold,5.38350762439267e-05,0.005383507624393
11976,Weather Tracking and Alerts,solid,5.38350762439267e-05,0.005383507624393
11977,Weather Tracking and Alerts,some,5.38350762439267e-05,0.005383507624393
11981,Weather Tracking and Alerts,son,5.38350762439267e-05,0.005383507624393
11996,Weather Tracking and Alerts,sparrow,5.38350762439267e-05,0.005383507624393
12006,Weather Tracking and Alerts,spray,5.38350762439267e-05,0.005383507624393
12025,Weather Tracking and Alerts,steam,5.38350762439267e-05,0.005383507624393
12030,Weather Tracking and Alerts,stick,5.38350762439267e-05,0.005383507624393
12070,Weather Tracking and Alerts,stunt,5.38350762439267e-05,0.005383507624393
12081,Weather Tracking and Alerts,sunday,5.38350762439267e-05,0.005383507624393
12091,Weather Tracking and Alerts,surge,5.38350762439267e-05,0.005383507624393
12092,Weather Tracking and Alerts,survive,5.38350762439267e-05,0.005383507624393
12093,Weather Tracking and Alerts,survivor,5.38350762439267e-05,0.005383507624393
12114,Weather Tracking and Alerts,table,5.38350762439267e-05,0.005383507624393
12115,Weather Tracking and Alerts,tacoma,5.38350762439267e-05,0.005383507624393
12130,Weather Tracking and Alerts,teaching,5.38350762439267e-05,0.005383507624393
12133,Weather Tracking and Alerts,technique,5.38350762439267e-05,0.005383507624393
12140,Weather Tracking and Alerts,tempe,5.38350762439267e-05,0.005383507624393
12142,Weather Tracking and Alerts,tempest,5.38350762439267e-05,0.005383507624393
12159,Weather Tracking and Alerts,their,5.38350762439267e-05,0.005383507624393
12160,Weather Tracking and Alerts,theme,5.38350762439267e-05,0.005383507624393
12167,Weather Tracking and Alerts,thing,5.38350762439267e-05,0.005383507624393
12180,Weather Tracking and Alerts,thunderball,5.38350762439267e-05,0.005383507624393
12181,Weather Tracking and Alerts,thunderbay,5.38350762439267e-05,0.005383507624393
12186,Weather Tracking and Alerts,thunderdome,5.38350762439267e-05,0.005383507624393
12191,Weather Tracking and Alerts,thunderhill,5.38350762439267e-05,0.005383507624393
12192,Weather Tracking and Alerts,thunderstick,5.38350762439267e-05,0.005383507624393
12201,Weather Tracking and Alerts,ticketsnow,5.38350762439267e-05,0.005383507624393
12205,Weather Tracking and Alerts,till,5.38350762439267e-05,0.005383507624393
12208,Weather Tracking and Alerts,timer,5.38350762439267e-05,0.005383507624393
12212,Weather Tracking and Alerts,tmj,5.38350762439267e-05,0.005383507624393
12220,Weather Tracking and Alerts,tomato,5.38350762439267e-05,0.005383507624393
12226,Weather Tracking and Alerts,toolbar,5.38350762439267e-05,0.005383507624393
12235,Weather Tracking and Alerts,tournament,5.38350762439267e-05,0.005383507624393
12239,Weather Tracking and Alerts,toyota,5.38350762439267e-05,0.005383507624393
12244,Weather Tracking and Alerts,trading,5.38350762439267e-05,0.005383507624393
12246,Weather Tracking and Alerts,traffic,5.38350762439267e-05,0.005383507624393
12253,Weather Tracking and Alerts,traverse,5.38350762439267e-05,0.005383507624393
12255,Weather Tracking and Alerts,treat,5.38350762439267e-05,0.005383507624393
12260,Weather Tracking and Alerts,trentonthunder,5.38350762439267e-05,0.005383507624393
12263,Weather Tracking and Alerts,trier,5.38350762439267e-05,0.005383507624393
12264,Weather Tracking and Alerts,trivia,5.38350762439267e-05,0.005383507624393
12265,Weather Tracking and Alerts,trooper,5.38350762439267e-05,0.005383507624393
12280,Weather Tracking and Alerts,tupac,5.38350762439267e-05,0.005383507624393
12303,Weather Tracking and Alerts,upper,5.38350762439267e-05,0.005383507624393
